"","countsOverlap","countsProCod","numJunctions","intronicLength"
"ENSG00000240913",1,0,0,NA
"ENSG00000251788",1,0,0,NA
"ENSG00000207367",1,0,0,NA
"ENSG00000265757",2,1,0,NA
"ENSG00000265648",1,1,0,NA
"ENSG00000200079",0,NA,0,NA
"ENSG00000252251",0,NA,0,NA
"ENSG00000266658",0,NA,0,NA
"ENSG00000253025",0,NA,0,NA
"ENSG00000265426",1,1,0,NA
"ENSG00000207118",1,0,0,NA
"ENSG00000207637",1,1,0,NA
"ENSG00000244666",1,1,0,NA
"ENSG00000221777",0,NA,0,NA
"ENSG00000252964",0,NA,0,NA
"ENSG00000200198",0,NA,0,NA
"ENSG00000222658",0,NA,0,NA
"ENSG00000252491",0,NA,0,NA
"ENSG00000222299",1,1,0,NA
"ENSG00000238625",0,NA,0,NA
"ENSG00000201674",0,NA,0,NA
"ENSG00000238581",2,1,0,NA
"ENSG00000207689",0,NA,0,NA
"ENSG00000207416",1,0,0,NA
"ENSG00000201076",1,1,0,NA
"ENSG00000199325",0,NA,0,NA
"ENSG00000244609",0,NA,0,NA
"ENSG00000206703",1,1,0,NA
"ENSG00000221768",0,NA,0,NA
"ENSG00000212448",0,NA,0,NA
"ENSG00000206671",0,NA,0,NA
"ENSG00000207022",1,1,0,NA
"ENSG00000264718",0,NA,0,NA
"ENSG00000202137",1,0,0,NA
"ENSG00000207613",1,1,0,NA
"ENSG00000212054",1,0,0,NA
"ENSG00000252002",1,0,0,NA
"ENSG00000221302",1,1,0,NA
"ENSG00000206878",0,NA,0,NA
"ENSG00000200830",1,0,0,NA
"ENSG00000202220",1,1,0,NA
"ENSG00000201742",0,NA,0,NA
"ENSG00000238679",1,0,0,NA
"ENSG00000199567",1,1,0,NA
"ENSG00000266259",1,0,0,NA
"ENSG00000206875",1,1,0,NA
"ENSG00000239731",0,NA,0,NA
"ENSG00000265411",2,1,0,NA
"ENSG00000201384",2,1,0,NA
"ENSG00000238471",0,NA,0,NA
"ENSG00000253038",0,NA,0,NA
"ENSG00000240470",1,1,0,NA
"ENSG00000212174",1,1,0,NA
"ENSG00000201920",2,1,0,NA
"ENSG00000238968",2,0,0,NA
"ENSG00000199730",1,1,0,NA
"ENSG00000199769",1,1,0,NA
"ENSG00000251870",1,1,0,NA
"ENSG00000252546",1,0,0,NA
"ENSG00000211514",1,0,0,NA
"ENSG00000243488",1,0,0,NA
"ENSG00000200208",0,NA,0,NA
"ENSG00000239073",1,0,0,NA
"ENSG00000252806",1,1,0,NA
"ENSG00000266108",0,NA,0,NA
"ENSG00000207581",1,1,0,NA
"ENSG00000206970",0,NA,0,NA
"ENSG00000242201",0,NA,0,NA
"ENSG00000207983",2,1,0,NA
"ENSG00000222376",1,1,0,NA
"ENSG00000206909",1,0,0,NA
"ENSG00000200105",1,1,0,NA
"ENSG00000201609",0,NA,0,NA
"ENSG00000251925",0,NA,0,NA
"ENSG00000263943",0,NA,0,NA
"ENSG00000241291",1,0,0,NA
"ENSG00000264747",0,NA,0,NA
"ENSG00000252794",1,0,0,NA
"ENSG00000252995",0,NA,0,NA
"ENSG00000264780",1,1,0,NA
"ENSG00000200356",1,1,0,NA
"ENSG00000264005",0,NA,0,NA
"ENSG00000265674",0,NA,0,NA
"ENSG00000252449",1,1,0,NA
"ENSG00000222834",0,NA,0,NA
"ENSG00000265687",1,0,0,NA
"ENSG00000252383",1,0,0,NA
"ENSG00000238711",1,1,0,NA
"ENSG00000270025",0,NA,8,NA
"ENSG00000263128",2,1,0,NA
"ENSG00000238620",1,1,0,NA
"ENSG00000243871",1,0,0,NA
"ENSG00000222259",0,NA,0,NA
"ENSG00000263845",2,0,0,NA
"ENSG00000212434",1,1,0,NA
"ENSG00000212094",0,NA,0,NA
"ENSG00000206700",1,1,0,NA
"ENSG00000202017",1,1,0,NA
"ENSG00000264280",0,NA,0,NA
"ENSG00000199327",1,1,0,NA
"ENSG00000206718",0,NA,0,NA
"ENSG00000266663",0,NA,0,NA
"ENSG00000212451",1,0,0,NA
"ENSG00000252883",1,1,0,NA
"ENSG00000207985",1,0,0,NA
"ENSG00000264740",1,1,0,NA
"ENSG00000243745",1,1,0,NA
"ENSG00000238853",1,1,0,NA
"ENSG00000252545",0,NA,0,NA
"ENSG00000264001",0,NA,0,NA
"ENSG00000238490",1,1,0,NA
"ENSG00000201925",1,0,0,NA
"ENSG00000206941",1,1,0,NA
"ENSG00000253075",1,1,0,NA
"ENSG00000252918",0,NA,0,NA
"ENSG00000238442",0,NA,0,NA
"ENSG00000221454",1,0,0,NA
"ENSG00000207473",1,1,0,NA
"ENSG00000264438",1,0,0,NA
"ENSG00000221187",0,NA,0,NA
"ENSG00000221023",0,NA,0,NA
"ENSG00000251717",1,1,0,NA
"ENSG00000263602",1,0,0,NA
"ENSG00000221043",0,NA,0,NA
"ENSG00000266875",0,NA,0,NA
"ENSG00000238977",2,1,0,NA
"ENSG00000202344",0,NA,0,NA
"ENSG00000266567",1,1,0,NA
"ENSG00000239595",1,1,0,NA
"ENSG00000202332",0,NA,0,NA
"ENSG00000199753",1,0,0,NA
"ENSG00000238387",1,1,0,NA
"ENSG00000221634",1,1,0,NA
"ENSG00000222909",0,NA,0,NA
"ENSG00000251908",0,NA,0,NA
"ENSG00000207789",1,1,0,NA
"ENSG00000252014",1,0,0,NA
"ENSG00000199272",0,NA,0,NA
"ENSG00000221750",1,1,0,NA
"ENSG00000252256",1,1,0,NA
"ENSG00000266731",0,NA,0,NA
"ENSG00000252112",1,0,0,NA
"ENSG00000199878",0,NA,0,NA
"ENSG00000264344",1,1,0,NA
"ENSG00000206827",0,NA,0,NA
"ENSG00000200259",1,1,0,NA
"ENSG00000252352",0,NA,0,NA
"ENSG00000222874",0,NA,0,NA
"ENSG00000263484",0,NA,0,NA
"ENSG00000264286",2,1,0,NA
"ENSG00000199566",0,NA,0,NA
"ENSG00000207475",1,1,0,NA
"ENSG00000264674",1,1,0,NA
"ENSG00000251846",0,NA,0,NA
"ENSG00000199893",2,1,0,NA
"ENSG00000201289",1,1,0,NA
"ENSG00000207207",1,1,0,NA
"ENSG00000265319",1,0,0,NA
"ENSG00000238803",1,0,0,NA
"ENSG00000264518",1,0,0,NA
"ENSG00000201184",3,1,0,NA
"ENSG00000239742",1,0,0,NA
"ENSG00000240455",0,NA,0,NA
"ENSG00000223013",1,1,0,NA
"ENSG00000240439",0,NA,0,NA
"ENSG00000238905",1,1,0,NA
"ENSG00000200713",0,NA,0,NA
"ENSG00000199568",1,1,0,NA
"ENSG00000207693",1,0,0,NA
"ENSG00000264987",0,NA,0,NA
"ENSG00000200732",1,1,0,NA
"ENSG00000265081",0,NA,0,NA
"ENSG00000252836",2,1,0,NA
"ENSG00000200827",1,0,0,NA
"ENSG00000243968",0,NA,0,NA
"ENSG00000240936",0,NA,0,NA
"ENSG00000201665",0,NA,0,NA
"ENSG00000242315",0,NA,0,NA
"ENSG00000264392",0,NA,0,NA
"ENSG00000207122",0,NA,0,NA
"ENSG00000222365",1,1,0,NA
"ENSG00000240466",1,0,0,NA
"ENSG00000265641",0,NA,0,NA
"ENSG00000265350",0,NA,0,NA
"ENSG00000222468",0,NA,0,NA
"ENSG00000265333",1,0,0,NA
"ENSG00000222477",0,NA,0,NA
"ENSG00000263721",1,0,0,NA
"ENSG00000263737",0,NA,0,NA
"ENSG00000201774",0,NA,0,NA
"ENSG00000222749",1,1,0,NA
"ENSG00000216069",1,1,0,NA
"ENSG00000223007",0,NA,0,NA
"ENSG00000221125",2,1,0,NA
"ENSG00000201412",0,NA,0,NA
"ENSG00000238872",1,1,0,NA
"ENSG00000252732",0,NA,0,NA
"ENSG00000252842",1,0,0,NA
"ENSG00000238919",0,NA,0,NA
"ENSG00000252193",0,NA,0,NA
"ENSG00000263550",1,1,0,NA
"ENSG00000221594",2,0,0,NA
"ENSG00000201794",1,1,0,NA
"ENSG00000266619",1,0,0,NA
"ENSG00000199179",1,0,0,NA
"ENSG00000222154",0,NA,0,NA
"ENSG00000207561",3,0,0,NA
"ENSG00000252397",1,1,0,NA
"ENSG00000238468",0,NA,0,NA
"ENSG00000222726",1,1,0,NA
"ENSG00000201283",0,NA,0,NA
"ENSG00000201786",1,1,0,NA
"ENSG00000212024",2,0,0,NA
"ENSG00000265018",0,NA,17,NA
"ENSG00000223177",1,1,0,NA
"ENSG00000207283",0,NA,0,NA
"ENSG00000222196",1,0,0,NA
"ENSG00000216182",1,0,0,NA
"ENSG00000221604",1,1,0,NA
"ENSG00000207722",0,NA,0,NA
"ENSG00000265454",1,0,0,NA
"ENSG00000201078",1,0,0,NA
"ENSG00000207492",1,1,0,NA
"ENSG00000252459",1,0,0,NA
"ENSG00000241524",1,0,0,NA
"ENSG00000223023",1,1,0,NA
"ENSG00000221443",0,NA,0,NA
"ENSG00000239137",1,0,0,NA
"ENSG00000212418",1,1,0,NA
"ENSG00000266487",0,NA,0,NA
"ENSG00000263966",0,NA,0,NA
"ENSG00000252271",1,1,0,NA
"ENSG00000264953",1,0,0,NA
"ENSG00000238936",0,NA,0,NA
"ENSG00000202224",0,NA,0,NA
"ENSG00000206845",1,0,0,NA
"ENSG00000201138",1,0,0,NA
"ENSG00000212466",0,NA,0,NA
"ENSG00000221785",1,1,0,NA
"ENSG00000222755",0,NA,0,NA
"ENSG00000212454",0,NA,0,NA
"ENSG00000206813",1,1,0,NA
"ENSG00000200340",1,1,0,NA
"ENSG00000200101",1,0,0,NA
"ENSG00000202069",0,NA,0,NA
"ENSG00000200769",2,1,0,NA
"ENSG00000200419",2,0,0,NA
"ENSG00000266323",1,0,0,NA
"ENSG00000211502",1,1,0,NA
"ENSG00000264372",1,0,0,NA
"ENSG00000206795",1,1,0,NA
"ENSG00000266017",0,NA,0,NA
"ENSG00000239069",1,0,0,NA
"ENSG00000201126",1,1,0,NA
"ENSG00000207723",1,0,0,NA
"ENSG00000263524",0,NA,0,NA
"ENSG00000265911",1,1,0,NA
"ENSG00000266109",1,0,0,NA
"ENSG00000199836",0,NA,0,NA
"ENSG00000221366",1,1,0,NA
"ENSG00000252220",1,1,0,NA
"ENSG00000266330",0,NA,0,NA
"ENSG00000239166",0,NA,0,NA
"ENSG00000201050",1,1,0,NA
"ENSG00000222796",0,NA,0,NA
"ENSG00000221804",0,NA,0,NA
"ENSG00000263575",1,1,0,NA
"ENSG00000244139",1,0,0,NA
"ENSG00000253094",0,NA,0,NA
"ENSG00000201724",1,1,0,NA
"ENSG00000244296",2,1,0,NA
"ENSG00000264915",2,1,0,NA
"ENSG00000202227",1,1,0,NA
"ENSG00000264199",0,NA,3,NA
"ENSG00000216075",0,NA,0,NA
"ENSG00000238811",0,NA,0,NA
"ENSG00000251883",0,NA,0,NA
"ENSG00000207025",0,NA,0,NA
"ENSG00000200312",1,1,0,NA
"ENSG00000221074",0,NA,0,NA
"ENSG00000251953",1,0,0,NA
"ENSG00000242650",0,NA,0,NA
"ENSG00000266532",0,NA,0,NA
"ENSG00000252697",0,NA,0,NA
"ENSG00000221382",0,NA,0,NA
"ENSG00000263872",1,1,0,NA
"ENSG00000207174",1,0,0,NA
"ENSG00000241175",1,0,0,NA
"ENSG00000199591",1,0,0,NA
"ENSG00000221118",1,1,0,NA
"ENSG00000263616",0,NA,0,NA
"ENSG00000222713",1,0,0,NA
"ENSG00000252712",1,1,0,NA
"ENSG00000264239",1,0,0,NA
"ENSG00000252965",0,NA,0,NA
"ENSG00000200646",2,1,0,NA
"ENSG00000221358",1,0,0,NA
"ENSG00000264428",1,0,0,NA
"ENSG00000210841",0,NA,0,NA
"ENSG00000207513",0,NA,0,NA
"ENSG00000207182",0,NA,0,NA
"ENSG00000222831",1,0,0,NA
"ENSG00000207468",1,1,0,NA
"ENSG00000216157",1,1,0,NA
"ENSG00000212070",0,NA,0,NA
"ENSG00000265762",1,0,0,NA
"ENSG00000263739",1,0,0,NA
"ENSG00000223192",0,NA,0,NA
"ENSG00000238525",1,1,0,NA
"ENSG00000264386",1,1,0,NA
"ENSG00000198975",0,NA,0,NA
"ENSG00000199575",1,0,0,NA
"ENSG00000207033",0,NA,0,NA
"ENSG00000202245",0,NA,0,NA
"ENSG00000200623",1,1,0,NA
"ENSG00000251935",1,0,0,NA
"ENSG00000212211",1,1,0,NA
"ENSG00000201270",0,NA,0,NA
"ENSG00000223297",1,0,0,NA
"ENSG00000252181",0,NA,0,NA
"ENSG00000221173",0,NA,0,NA
"ENSG00000222714",1,1,0,NA
"ENSG00000266724",0,NA,0,NA
"ENSG00000265108",0,NA,0,NA
"ENSG00000239012",2,0,0,NA
"ENSG00000252586",2,1,0,NA
"ENSG00000265455",2,0,0,NA
"ENSG00000200873",1,0,0,NA
"ENSG00000265225",0,NA,0,NA
"ENSG00000264717",0,NA,2,NA
"ENSG00000266034",1,0,0,NA
"ENSG00000263775",1,1,0,NA
"ENSG00000212001",1,0,0,NA
"ENSG00000216112",1,0,0,NA
"ENSG00000200087",2,1,0,NA
"ENSG00000265032",0,NA,0,NA
"ENSG00000265704",0,NA,0,NA
"ENSG00000253018",0,NA,0,NA
"ENSG00000212101",1,0,0,NA
"ENSG00000266483",1,1,0,NA
"ENSG00000252534",1,0,0,NA
"ENSG00000251751",0,NA,0,NA
"ENSG00000211987",0,NA,0,NA
"ENSG00000222783",0,NA,0,NA
"ENSG00000206792",0,NA,0,NA
"ENSG00000265887",0,NA,0,NA
"ENSG00000252243",0,NA,0,NA
"ENSG00000243905",0,NA,0,NA
"ENSG00000221590",1,1,0,NA
"ENSG00000266464",1,1,0,NA
"ENSG00000252482",0,NA,0,NA
"ENSG00000207765",1,1,0,NA
"ENSG00000199879",0,NA,0,NA
"ENSG00000264227",1,1,0,NA
"ENSG00000238416",0,NA,0,NA
"ENSG00000199837",1,1,0,NA
"ENSG00000212025",1,0,0,NA
"ENSG00000207780",1,1,0,NA
"ENSG00000265466",2,0,0,NA
"ENSG00000202206",0,NA,0,NA
"ENSG00000200714",0,NA,0,NA
"ENSG00000252803",0,NA,0,NA
"ENSG00000200021",0,NA,0,NA
"ENSG00000207130",0,NA,0,NA
"ENSG00000202035",0,NA,0,NA
"ENSG00000207753",1,1,0,NA
"ENSG00000206645",1,0,0,NA
"ENSG00000252958",1,1,0,NA
"ENSG00000206814",0,NA,0,NA
"ENSG00000207084",0,NA,0,NA
"ENSG00000211538",1,1,0,NA
"ENSG00000264377",1,0,0,NA
"ENSG00000240341",0,NA,0,NA
"ENSG00000221029",0,NA,0,NA
"ENSG00000251729",0,NA,0,NA
"ENSG00000265536",1,1,0,NA
"ENSG00000221502",1,0,0,NA
"ENSG00000252216",0,NA,0,NA
"ENSG00000207458",0,NA,0,NA
"ENSG00000199959",0,NA,0,NA
"ENSG00000238484",1,1,0,NA
"ENSG00000221130",0,NA,0,NA
"ENSG00000265459",0,NA,0,NA
"ENSG00000200448",0,NA,0,NA
"ENSG00000265831",1,1,0,NA
"ENSG00000200065",1,1,0,NA
"ENSG00000207069",1,0,0,NA
"ENSG00000265407",1,1,0,NA
"ENSG00000239068",0,NA,0,NA
"ENSG00000251874",1,1,0,NA
"ENSG00000221037",1,0,0,NA
"ENSG00000252866",0,NA,0,NA
"ENSG00000208317",1,0,0,NA
"ENSG00000206963",0,NA,0,NA
"ENSG00000238770",1,1,0,NA
"ENSG00000224407",1,0,1,554
"ENSG00000199321",0,NA,0,NA
"ENSG00000201810",0,NA,0,NA
"ENSG00000206948",1,1,0,NA
"ENSG00000221199",2,0,0,NA
"ENSG00000252555",0,NA,0,NA
"ENSG00000251758",1,1,0,NA
"ENSG00000238677",0,NA,0,NA
"ENSG00000238621",0,NA,0,NA
"ENSG00000252117",1,0,0,NA
"ENSG00000201001",0,NA,0,NA
"ENSG00000221788",2,1,0,NA
"ENSG00000238616",1,0,0,NA
"ENSG00000202216",0,NA,0,NA
"ENSG00000202382",1,0,0,NA
"ENSG00000252770",1,1,0,NA
"ENSG00000203257",0,NA,3,14
"ENSG00000201273",1,1,0,NA
"ENSG00000252217",1,1,0,NA
"ENSG00000266409",0,NA,0,NA
"ENSG00000253082",0,NA,0,NA
"ENSG00000265679",1,1,0,NA
"ENSG00000265710",1,0,0,NA
"ENSG00000264536",1,0,0,NA
"ENSG00000207168",1,1,0,NA
"ENSG00000263675",1,1,0,NA
"ENSG00000221424",0,NA,0,NA
"ENSG00000232964",0,NA,1,2522
"ENSG00000222872",1,1,0,NA
"ENSG00000252625",1,1,0,NA
"ENSG00000244748",1,1,0,NA
"ENSG00000263942",0,NA,0,NA
"ENSG00000263386",0,NA,0,NA
"ENSG00000202354",0,NA,0,NA
"ENSG00000222305",1,1,0,NA
"ENSG00000263693",1,0,0,NA
"ENSG00000221087",1,1,0,NA
"ENSG00000235817",0,NA,0,NA
"ENSG00000252188",1,1,0,NA
"ENSG00000206958",1,1,0,NA
"ENSG00000252735",0,NA,0,NA
"ENSG00000238649",1,1,0,NA
"ENSG00000238492",1,1,0,NA
"ENSG00000207549",0,NA,0,NA
"ENSG00000221778",1,1,0,NA
"ENSG00000266165",1,0,0,NA
"ENSG00000239056",0,NA,0,NA
"ENSG00000211532",0,NA,0,NA
"ENSG00000265595",1,1,0,NA
"ENSG00000221317",0,NA,0,NA
"ENSG00000252323",0,NA,0,NA
"ENSG00000202268",0,NA,0,NA
"ENSG00000222691",2,1,0,NA
"ENSG00000221131",0,NA,0,NA
"ENSG00000252518",1,1,0,NA
"ENSG00000244137",3,1,4,83453
"ENSG00000263817",0,NA,0,NA
"ENSG00000243790",2,1,0,NA
"ENSG00000264733",1,1,0,NA
"ENSG00000216067",1,0,0,NA
"ENSG00000266734",1,0,0,NA
"ENSG00000241226",0,NA,0,NA
"ENSG00000221439",1,0,0,NA
"ENSG00000207756",1,0,0,NA
"ENSG00000266593",2,1,0,NA
"ENSG00000206722",0,NA,0,NA
"ENSG00000221235",1,0,0,NA
"ENSG00000266603",0,NA,0,NA
"ENSG00000202318",1,0,0,NA
"ENSG00000266565",1,0,0,NA
"ENSG00000206775",1,1,0,NA
"ENSG00000212378",1,1,0,NA
"ENSG00000266526",1,0,0,NA
"ENSG00000263456",1,1,0,NA
"ENSG00000211520",1,0,0,NA
"ENSG00000263921",1,0,0,NA
"ENSG00000206756",1,0,0,NA
"ENSG00000199289",0,NA,0,NA
"ENSG00000201710",1,1,0,NA
"ENSG00000212055",0,NA,0,NA
"ENSG00000263444",0,NA,0,NA
"ENSG00000266655",0,NA,0,NA
"ENSG00000202322",1,1,0,NA
"ENSG00000199005",1,0,0,NA
"ENSG00000199545",1,1,0,NA
"ENSG00000206615",0,NA,0,NA
"ENSG00000238478",1,1,0,NA
"ENSG00000265033",0,NA,0,NA
"ENSG00000223282",0,NA,0,NA
"ENSG00000252762",1,0,0,NA
"ENSG00000251709",0,NA,0,NA
"ENSG00000225656",0,NA,1,757
"ENSG00000266414",1,1,0,NA
"ENSG00000199562",1,1,0,NA
"ENSG00000201968",0,NA,0,NA
"ENSG00000212550",0,NA,0,NA
"ENSG00000199168",1,0,0,NA
"ENSG00000212342",1,1,0,NA
"ENSG00000266320",1,1,0,NA
"ENSG00000264814",1,0,0,NA
"ENSG00000207426",1,1,0,NA
"ENSG00000264913",1,1,0,NA
"ENSG00000264143",1,0,0,NA
"ENSG00000239181",0,NA,0,NA
"ENSG00000223393",0,NA,2,3378
"ENSG00000264675",1,1,0,NA
"ENSG00000242014",0,NA,0,NA
"ENSG00000207737",2,1,0,NA
"ENSG00000222732",1,1,0,NA
"ENSG00000252176",0,NA,0,NA
"ENSG00000242871",1,0,0,NA
"ENSG00000264580",0,NA,0,NA
"ENSG00000201010",1,0,0,NA
"ENSG00000222207",0,NA,0,NA
"ENSG00000238663",0,NA,0,NA
"ENSG00000207589",0,NA,0,NA
"ENSG00000251759",0,NA,0,NA
"ENSG00000201247",1,1,0,NA
"ENSG00000266704",1,0,0,NA
"ENSG00000238667",0,NA,0,NA
"ENSG00000265229",0,NA,0,NA
"ENSG00000251907",1,0,0,NA
"ENSG00000206805",0,NA,0,NA
"ENSG00000227934",1,0,0,NA
"ENSG00000212057",1,1,0,NA
"ENSG00000199214",1,0,0,NA
"ENSG00000201813",1,0,0,NA
"ENSG00000263974",1,1,0,NA
"ENSG00000262931",0,NA,0,NA
"ENSG00000202343",0,NA,0,NA
"ENSG00000208022",1,1,0,NA
"ENSG00000241032",0,NA,0,NA
"ENSG00000263593",1,1,0,NA
"ENSG00000202023",1,1,0,NA
"ENSG00000222717",0,NA,0,NA
"ENSG00000264786",0,NA,0,NA
"ENSG00000222954",0,NA,0,NA
"ENSG00000199440",1,1,0,NA
"ENSG00000207067",2,1,0,NA
"ENSG00000251764",0,NA,0,NA
"ENSG00000199702",0,NA,0,NA
"ENSG00000221677",1,0,0,NA
"ENSG00000229595",0,NA,0,NA
"ENSG00000223220",1,0,0,NA
"ENSG00000264493",1,1,0,NA
"ENSG00000238964",1,1,0,NA
"ENSG00000222094",1,0,0,NA
"ENSG00000238642",0,NA,0,NA
"ENSG00000202538",0,NA,0,NA
"ENSG00000253065",1,1,0,NA
"ENSG00000238741",1,1,0,NA
"ENSG00000206781",1,0,0,NA
"ENSG00000199030",1,0,0,NA
"ENSG00000266852",0,NA,0,NA
"ENSG00000200262",1,1,0,NA
"ENSG00000239134",0,NA,0,NA
"ENSG00000265578",2,0,12,NA
"ENSG00000263944",0,NA,0,NA
"ENSG00000243819",0,NA,0,NA
"ENSG00000265535",0,NA,0,NA
"ENSG00000235710",1,1,2,1120
"ENSG00000212297",1,1,0,NA
"ENSG00000266531",3,1,0,NA
"ENSG00000253086",1,1,0,NA
"ENSG00000266367",2,0,0,NA
"ENSG00000201097",0,NA,0,NA
"ENSG00000221301",0,NA,0,NA
"ENSG00000200959",2,1,0,NA
"ENSG00000202140",1,1,0,NA
"ENSG00000207150",1,0,0,NA
"ENSG00000199334",1,0,0,NA
"ENSG00000221190",1,0,0,NA
"ENSG00000212312",1,0,0,NA
"ENSG00000265412",1,1,0,NA
"ENSG00000212248",1,1,0,NA
"ENSG00000264208",1,0,0,NA
"ENSG00000201113",1,1,0,NA
"ENSG00000242769",0,NA,0,NA
"ENSG00000223109",1,1,0,NA
"ENSG00000223982",0,NA,0,NA
"ENSG00000266194",1,0,0,NA
"ENSG00000264688",0,NA,0,NA
"ENSG00000241392",0,NA,0,NA
"ENSG00000240713",1,0,0,NA
"ENSG00000223168",0,NA,0,NA
"ENSG00000251924",0,NA,0,NA
"ENSG00000207106",1,0,0,NA
"ENSG00000202000",0,NA,0,NA
"ENSG00000221202",1,0,0,NA
"ENSG00000238671",1,1,0,NA
"ENSG00000221475",1,0,0,NA
"ENSG00000233461",0,NA,11,5153
"ENSG00000264183",1,1,0,NA
"ENSG00000202125",1,1,0,NA
"ENSG00000252321",1,0,0,NA
"ENSG00000252287",0,NA,0,NA
"ENSG00000207032",1,1,0,NA
"ENSG00000252135",1,0,0,NA
"ENSG00000252403",1,0,0,NA
"ENSG00000264758",1,1,0,NA
"ENSG00000240116",1,1,0,NA
"ENSG00000200677",1,1,0,NA
"ENSG00000222647",1,0,0,NA
"ENSG00000238609",1,1,0,NA
"ENSG00000265012",1,1,0,NA
"ENSG00000266217",0,NA,2,NA
"ENSG00000222123",1,0,0,NA
"ENSG00000206710",0,NA,0,NA
"ENSG00000199764",1,1,0,NA
"ENSG00000207029",1,1,0,NA
"ENSG00000253056",1,1,0,NA
"ENSG00000223064",0,NA,0,NA
"ENSG00000239702",0,NA,0,NA
"ENSG00000202273",1,1,0,NA
"ENSG00000264935",0,NA,0,NA
"ENSG00000206907",0,NA,0,NA
"ENSG00000263757",1,0,0,NA
"ENSG00000206870",2,1,0,NA
"ENSG00000264840",1,0,0,NA
"ENSG00000243274",0,NA,0,NA
"ENSG00000223254",0,NA,0,NA
"ENSG00000251898",2,0,0,NA
"ENSG00000207986",1,0,0,NA
"ENSG00000207384",0,NA,0,NA
"ENSG00000266044",1,1,0,NA
"ENSG00000263372",1,1,0,NA
"ENSG00000221536",0,NA,0,NA
"ENSG00000263911",0,NA,0,NA
"ENSG00000221719",0,NA,0,NA
"ENSG00000216005",0,NA,0,NA
"ENSG00000200789",0,NA,0,NA
"ENSG00000265266",1,0,0,NA
"ENSG00000239026",0,NA,0,NA
"ENSG00000263995",0,NA,0,NA
"ENSG00000201875",0,NA,0,NA
"ENSG00000239464",0,NA,0,NA
"ENSG00000238840",1,1,0,NA
"ENSG00000238301",1,1,0,NA
"ENSG00000264926",1,1,0,NA
"ENSG00000207958",1,0,0,NA
"ENSG00000212457",1,0,0,NA
"ENSG00000221384",1,0,0,NA
"ENSG00000238815",1,0,0,NA
"ENSG00000201491",0,NA,0,NA
"ENSG00000212433",2,1,0,NA
"ENSG00000263378",2,0,0,NA
"ENSG00000207963",1,1,0,NA
"ENSG00000264387",0,NA,0,NA
"ENSG00000207100",0,NA,0,NA
"ENSG00000263636",1,1,0,NA
"ENSG00000206815",0,NA,0,NA
"ENSG00000212111",1,1,0,NA
"ENSG00000265078",0,NA,0,NA
"ENSG00000241550",1,0,0,NA
"ENSG00000264274",1,1,0,NA
"ENSG00000212422",0,NA,0,NA
"ENSG00000252642",0,NA,0,NA
"ENSG00000251901",1,1,0,NA
"ENSG00000252045",0,NA,0,NA
"ENSG00000239560",0,NA,0,NA
"ENSG00000199395",1,0,0,NA
"ENSG00000265676",2,0,0,NA
"ENSG00000206704",1,1,0,NA
"ENSG00000264293",1,0,0,NA
"ENSG00000263578",0,NA,0,NA
"ENSG00000266698",1,1,0,NA
"ENSG00000201998",1,0,0,NA
"ENSG00000229228",1,1,1,20203
"ENSG00000265562",0,NA,0,NA
"ENSG00000207412",1,1,0,NA
"ENSG00000199135",0,NA,0,NA
"ENSG00000252681",1,1,0,NA
"ENSG00000240474",1,0,0,NA
"ENSG00000252972",1,1,0,NA
"ENSG00000251833",0,NA,0,NA
"ENSG00000223281",1,1,0,NA
"ENSG00000222235",1,0,0,NA
"ENSG00000238858",2,0,0,NA
"ENSG00000200556",1,1,0,NA
"ENSG00000202490",1,0,0,NA
"ENSG00000201557",1,1,0,NA
"ENSG00000265063",2,1,0,NA
"ENSG00000200547",1,0,0,NA
"ENSG00000263814",0,NA,0,NA
"ENSG00000264793",1,0,0,NA
"ENSG00000264462",0,NA,0,NA
"ENSG00000222649",1,0,0,NA
"ENSG00000222522",0,NA,0,NA
"ENSG00000226758",1,1,3,18641
"ENSG00000222552",1,1,0,NA
"ENSG00000222146",0,NA,0,NA
"ENSG00000243075",0,NA,0,NA
"ENSG00000199571",2,1,0,NA
"ENSG00000252028",1,0,0,NA
"ENSG00000264321",1,1,0,NA
"ENSG00000238748",1,0,0,NA
"ENSG00000242121",1,1,0,NA
"ENSG00000264946",0,NA,0,NA
"ENSG00000252118",1,1,0,NA
"ENSG00000263596",1,1,0,NA
"ENSG00000241198",0,NA,0,NA
"ENSG00000211990",1,1,0,NA
"ENSG00000252623",0,NA,0,NA
"ENSG00000265251",1,1,0,NA
"ENSG00000235152",1,0,2,24737
"ENSG00000199859",0,NA,0,NA
"ENSG00000253074",2,1,0,NA
"ENSG00000266255",0,NA,0,NA
"ENSG00000252752",0,NA,0,NA
"ENSG00000238567",1,0,0,NA
"ENSG00000264436",1,0,0,NA
"ENSG00000239356",0,NA,0,NA
"ENSG00000265894",0,NA,0,NA
"ENSG00000206964",0,NA,0,NA
"ENSG00000238466",1,1,0,NA
"ENSG00000238966",1,1,0,NA
"ENSG00000236372",1,0,1,2942
"ENSG00000202260",1,1,0,NA
"ENSG00000207477",1,0,0,NA
"ENSG00000264773",1,1,0,NA
"ENSG00000222678",0,NA,0,NA
"ENSG00000266769",1,1,0,NA
"ENSG00000209804",1,0,0,NA
"ENSG00000221058",0,NA,0,NA
"ENSG00000216191",1,1,0,NA
