"ensembl_gene_id" "percentage_gene_gc_content"
"776" "ENSG00000057935" 43.08
"777" "ENSG00000058056" 42.73
"778" "ENSG00000058063" 36.02
"779" "ENSG00000058085" 43.28
"780" "ENSG00000058091" 37.97
"781" "ENSG00000058262" 47.3
"782" "ENSG00000058272" 36.07
"783" "ENSG00000058335" 49.95
"784" "ENSG00000058404" 55.17
"785" "ENSG00000058453" 49.14
"786" "ENSG00000058600" 51.67
"787" "ENSG00000058668" 46.5
"788" "ENSG00000058673" 40.73
"789" "ENSG00000058729" 36.71
"790" "ENSG00000058799" 43.46
"791" "ENSG00000058804" 40.26
"792" "ENSG00000058866" 44.7
"793" "ENSG00000059122" 52.33
"794" "ENSG00000059145" 57.82
"795" "ENSG00000059377" 44.8
"796" "ENSG00000059378" 45.81
"797" "ENSG00000059573" 43.16
"798" "ENSG00000059588" 40.27
"799" "ENSG00000059691" 43.81
"800" "ENSG00000059728" 40.74
"801" "ENSG00000059758" 37.82
"802" "ENSG00000059769" 42.74
"803" "ENSG00000059804" 44.63
"804" "ENSG00000059915" 59.67
"805" "ENSG00000060069" 53.52
"806" "ENSG00000060138" 39.09
"807" "ENSG00000060140" 39.44
"808" "ENSG00000060237" 38.72
"809" "ENSG00000060339" 41.75
"810" "ENSG00000060491" 63.45
"811" "ENSG00000060558" 52.55
"812" "ENSG00000060566" 52.71
"813" "ENSG00000060642" 48.34
"814" "ENSG00000060656" 51.58
"815" "ENSG00000060688" 42.01
"816" "ENSG00000060709" 50.38
"817" "ENSG00000060718" 33.13
"818" "ENSG00000060749" 38.54
"819" "ENSG00000060762" 38.93
"820" "ENSG00000060971" 51.46
"821" "ENSG00000060982" 40.06
"822" "ENSG00000061273" 54.88
"823" "ENSG00000061337" 50.43
"824" "ENSG00000061455" 40.19
"825" "ENSG00000061492" 47.97
"826" "ENSG00000061656" 59.4
"827" "ENSG00000061676" 35.82
"828" "ENSG00000061794" 38.64
"829" "ENSG00000061918" 36.52
"830" "ENSG00000061936" 46.45
"831" "ENSG00000061938" 58.27
"832" "ENSG00000061987" 36.21
"833" "ENSG00000062038" 49.26
"834" "ENSG00000062096" 40.73
"835" "ENSG00000062194" 40.02
"836" "ENSG00000062282" 52.02
"837" "ENSG00000062370" 38.31
"838" "ENSG00000062485" 46.16
"839" "ENSG00000062524" 57.9
"840" "ENSG00000062598" 44.15
"841" "ENSG00000062650" 39.87
"842" "ENSG00000062716" 39.75
"843" "ENSG00000062725" 39.69
"844" "ENSG00000062822" 55.06
"845" "ENSG00000063015" 54.21
"846" "ENSG00000063046" 42.8
"847" "ENSG00000063127" 43.07
"848" "ENSG00000063169" 51.9
"849" "ENSG00000063176" 56.78
"850" "ENSG00000063177" 56.83
"851" "ENSG00000063180" 53.83
"852" "ENSG00000063241" 56.69
"853" "ENSG00000063244" 56.03
"854" "ENSG00000063245" 54.85
"855" "ENSG00000063322" 52.36
"856" "ENSG00000063438" 52.27
"857" "ENSG00000063515" 70.67
"858" "ENSG00000063587" 49.08
"859" "ENSG00000063601" 42.48
"860" "ENSG00000063660" 64.63
"861" "ENSG00000063761" 47.63
"862" "ENSG00000063854" 53.33
"863" "ENSG00000063978" 47.38
"864" "ENSG00000064012" 43.9
"865" "ENSG00000064042" 40.5
"866" "ENSG00000064102" 36.38
"867" "ENSG00000064115" 40.51
"868" "ENSG00000064195" 57.41
"869" "ENSG00000064199" 37.97
"870" "ENSG00000064201" 63.03
"871" "ENSG00000064205" 51.46
"872" "ENSG00000064218" 43.73
"873" "ENSG00000064225" 38.88
"874" "ENSG00000064270" 48.83
"875" "ENSG00000064300" 56.74
"876" "ENSG00000064309" 39.95
"877" "ENSG00000064313" 37.5
"878" "ENSG00000064393" 45.62
"879" "ENSG00000064419" 39.8
"880" "ENSG00000064490" 54.66
"881" "ENSG00000064545" 51.6
"882" "ENSG00000064547" 58.96
"883" "ENSG00000064601" 56.04
"884" "ENSG00000064607" 50
"885" "ENSG00000064651" 35.24
"886" "ENSG00000064652" 40.32
"887" "ENSG00000064655" 45.44
"888" "ENSG00000064666" 59.73
"889" "ENSG00000064687" 60.49
"890" "ENSG00000064692" 39.26
"891" "ENSG00000064703" 40.24
"892" "ENSG00000064726" 39.53
"893" "ENSG00000064763" 38.9
"894" "ENSG00000064787" 40.73
"895" "ENSG00000064835" 32.39
"896" "ENSG00000064886" 44.64
"897" "ENSG00000064932" 63.18
"898" "ENSG00000064933" 36.81
"899" "ENSG00000064961" 65.34
"900" "ENSG00000064989" 33.09
"901" "ENSG00000064995" 41.49
"902" "ENSG00000064999" 44.93
"903" "ENSG00000065000" 56.41
"904" "ENSG00000065029" 48.23
"905" "ENSG00000065054" 64.6
"906" "ENSG00000065057" 61.44
"907" "ENSG00000065060" 42.65
"908" "ENSG00000065135" 39.95
"909" "ENSG00000065150" 40.27
"910" "ENSG00000065154" 42.49
"911" "ENSG00000065183" 36.95
"912" "ENSG00000065243" 36.25
"913" "ENSG00000065268" 62.29
"914" "ENSG00000065308" 46.6
"915" "ENSG00000065320" 49.77
"916" "ENSG00000065325" 44.97
"917" "ENSG00000065328" 43.59
"918" "ENSG00000065357" 48.71
"919" "ENSG00000065361" 49.92
"920" "ENSG00000065371" 42.25
"921" "ENSG00000065413" 40.24
"922" "ENSG00000065427" 45.57
"923" "ENSG00000065457" 44.65
"924" "ENSG00000065485" 45.21
"925" "ENSG00000065491" 43.34
"926" "ENSG00000065518" 39.39
"927" "ENSG00000065526" 42.99
"928" "ENSG00000065534" 45.34
"929" "ENSG00000065548" 37.22
"930" "ENSG00000065559" 37.09
"931" "ENSG00000065600" 44.57
"932" "ENSG00000065609" 36.62
"933" "ENSG00000065613" 36.55
"934" "ENSG00000065615" 37.46
"935" "ENSG00000065618" 48.31
"936" "ENSG00000065621" 43.48
"937" "ENSG00000065665" 43.14
"938" "ENSG00000065675" 43.1
"939" "ENSG00000065717" 54.67
"940" "ENSG00000065802" 47.31
"941" "ENSG00000065809" 43.19
"942" "ENSG00000065833" 36.91
"943" "ENSG00000065882" 42.84
"944" "ENSG00000065883" 38.87
"945" "ENSG00000065911" 43.3
"946" "ENSG00000065923" 41.07
"947" "ENSG00000065970" 47.57
"948" "ENSG00000065978" 40.41
"949" "ENSG00000065989" 54.52
"950" "ENSG00000066027" 39.28
"951" "ENSG00000066032" 38.65
"952" "ENSG00000066044" 52.21
"953" "ENSG00000066056" 54.59
"954" "ENSG00000066084" 41.84
"955" "ENSG00000066117" 48.68
"956" "ENSG00000066135" 46.75
"957" "ENSG00000066136" 42.65
"958" "ENSG00000066185" 42.83
"959" "ENSG00000066230" 61.34
"960" "ENSG00000066248" 48.38
"961" "ENSG00000066279" 34.66
"962" "ENSG00000066294" 41.6
"963" "ENSG00000066322" 58.74
"964" "ENSG00000066336" 52.62
"965" "ENSG00000066379" 41.39
"966" "ENSG00000066382" 40.01
"967" "ENSG00000066405" 42.94
"968" "ENSG00000066422" 40.45
"969" "ENSG00000066427" 42.78
"970" "ENSG00000066455" 39.61
"971" "ENSG00000066468" 45.41
"972" "ENSG00000066557" 35.14
"973" "ENSG00000066583" 38.93
"974" "ENSG00000066629" 45.19
"975" "ENSG00000066651" 36.02
"976" "ENSG00000066654" 40.19
"977" "ENSG00000066697" 43.76
"978" "ENSG00000066735" 63.77
"979" "ENSG00000066739" 37.31
"980" "ENSG00000066777" 38.36
"981" "ENSG00000066813" 39.17
"982" "ENSG00000066827" 44.79
"983" "ENSG00000066855" 40.22
"984" "ENSG00000066923" 47.11
"985" "ENSG00000066926" 42.66
"986" "ENSG00000066933" 37.93
"987" "ENSG00000067048" 37.7
"988" "ENSG00000067057" 51.45
"989" "ENSG00000067064" 43.32
"990" "ENSG00000067066" 39.2
"991" "ENSG00000067082" 48.08
"992" "ENSG00000067113" 39.62
"993" "ENSG00000067141" 38.73
"994" "ENSG00000067167" 38.27
"995" "ENSG00000067177" 37.87
"996" "ENSG00000067182" 54.08
"997" "ENSG00000067191" 54.39
"998" "ENSG00000067208" 38.19
"999" "ENSG00000067221" 52.84
"1000" "ENSG00000067225" 48.38
"1001" "ENSG00000067248" 37.08
"1002" "ENSG00000067334" 39.28
"1003" "ENSG00000067365" 49.56
"1004" "ENSG00000067369" 41.72
"1005" "ENSG00000067445" 51.41
"1006" "ENSG00000067533" 37.64
"1007" "ENSG00000067560" 46.57
"1008" "ENSG00000067596" 46.36
"1009" "ENSG00000067601" 43.32
"1010" "ENSG00000067606" 56.44
"1011" "ENSG00000067646" 37.27
"1012" "ENSG00000067704" 39.21
"1013" "ENSG00000067715" 35.61
"1014" "ENSG00000067798" 35.89
"1015" "ENSG00000067829" 58.77
"1016" "ENSG00000067836" 63.26
"1017" "ENSG00000067840" 56.35
"1018" "ENSG00000067842" 58.21
"1019" "ENSG00000067900" 36.92
"1020" "ENSG00000067955" 40.45
"1021" "ENSG00000067992" 40.95
"1022" "ENSG00000068001" 61.05
"1023" "ENSG00000068024" 51.33
"1024" "ENSG00000068028" 54.57
"1025" "ENSG00000068078" 65.82
"1026" "ENSG00000068079" 50.97
"1027" "ENSG00000068097" 40.4
"1028" "ENSG00000068120" 57.56
"1029" "ENSG00000068137" 62
"1030" "ENSG00000068305" 36.86
"1031" "ENSG00000068308" 49.93
"1032" "ENSG00000068323" 52.58
"1033" "ENSG00000068354" 48.17
"1034" "ENSG00000068366" 39.16
"1035" "ENSG00000068383" 54.13
"1036" "ENSG00000068394" 50.87
"1037" "ENSG00000068400" 50.22
"1038" "ENSG00000068438" 50.6
"1039" "ENSG00000068489" 44.47
"1040" "ENSG00000068615" 46.05
"1041" "ENSG00000068650" 50.33
"1042" "ENSG00000068654" 46.69
"1043" "ENSG00000068697" 41.61
"1044" "ENSG00000068724" 50.88
"1045" "ENSG00000068745" 47.61
"1046" "ENSG00000068781" 40.98
"1047" "ENSG00000068784" 36.55
"1048" "ENSG00000068796" 38.86
"1049" "ENSG00000068831" 55.63
"1050" "ENSG00000068878" 37.98
"1051" "ENSG00000068885" 36.52
"1052" "ENSG00000068903" 53.55
"1053" "ENSG00000068912" 38.1
"1054" "ENSG00000068971" 54.42
"1055" "ENSG00000068976" 56.99
"1056" "ENSG00000068985" 40.44
"1057" "ENSG00000069011" 59.4
"1058" "ENSG00000069018" 42.51
"1059" "ENSG00000069020" 39.2
"1060" "ENSG00000069122" 41.65
"1061" "ENSG00000069188" 52.3
"1062" "ENSG00000069206" 36.76
"1063" "ENSG00000069248" 40.25
"1064" "ENSG00000069275" 39.57
"1065" "ENSG00000069329" 38.86
"1066" "ENSG00000069345" 42.72
"1067" "ENSG00000069399" 58.73
"1068" "ENSG00000069424" 56.05
"1069" "ENSG00000069431" 36.12
"1070" "ENSG00000069482" 57.14
"1071" "ENSG00000069493" 37.38
"1072" "ENSG00000069509" 41.18
"1073" "ENSG00000069535" 39.31
"1074" "ENSG00000069667" 41.64
"1075" "ENSG00000069696" 67.02
"1076" "ENSG00000069702" 42.29
"1077" "ENSG00000069712" 34.59
"1078" "ENSG00000069764" 47.91
"1079" "ENSG00000069812" 57.51
"1080" "ENSG00000069849" 40.61
"1081" "ENSG00000069869" 38.51
"1082" "ENSG00000069943" 39.99
"1083" "ENSG00000069956" 43.14
"1084" "ENSG00000069966" 45.39
"1085" "ENSG00000069974" 41.6
"1086" "ENSG00000069998" 50.12
"1087" "ENSG00000070010" 46.94
"1088" "ENSG00000070018" 38.53
"1089" "ENSG00000070019" 39.57
"1090" "ENSG00000070031" 73.35
"1091" "ENSG00000070047" 56.31
"1092" "ENSG00000070061" 39.91
"1093" "ENSG00000070081" 41.44
"1094" "ENSG00000070087" 39.59
"1095" "ENSG00000070159" 45.34
"1096" "ENSG00000070182" 48.21
"1097" "ENSG00000070190" 38.71
"1098" "ENSG00000070193" 35.67
"1099" "ENSG00000070214" 38.86
"1100" "ENSG00000070269" 39.13
"1101" "ENSG00000070366" 45.75
"1102" "ENSG00000070367" 35.97
"1103" "ENSG00000070371" 46.41
"1104" "ENSG00000070388" 67.93
"1105" "ENSG00000070404" 64.99
"1106" "ENSG00000070413" 48.62
"1107" "ENSG00000070423" 63.55
"1108" "ENSG00000070444" 61.67
"1109" "ENSG00000070476" 48.68
"1110" "ENSG00000070495" 48.83
"1111" "ENSG00000070501" 40.44
"1112" "ENSG00000070526" 48.62
"1113" "ENSG00000070540" 46.58
"1114" "ENSG00000070601" 44.15
"1115" "ENSG00000070610" 50.7
"1116" "ENSG00000070614" 52.04
"1117" "ENSG00000070669" 38.42
"1118" "ENSG00000070718" 41.4
"1119" "ENSG00000070729" 50.27
"1120" "ENSG00000070731" 54.1
"1121" "ENSG00000070748" 51.04
"1122" "ENSG00000070756" 40.75
"1123" "ENSG00000070759" 42.23
"1124" "ENSG00000070761" 44.93
"1125" "ENSG00000070770" 41.31
"1126" "ENSG00000070778" 41.28
"1127" "ENSG00000070785" 42.55
"1128" "ENSG00000070808" 52.11
"1129" "ENSG00000070814" 52.45
"1130" "ENSG00000070831" 41.82
"1131" "ENSG00000070882" 40.72
"1132" "ENSG00000070886" 56.79
"1133" "ENSG00000070915" 52.83
"1134" "ENSG00000070950" 40.44
"1135" "ENSG00000070961" 36.37
"1136" "ENSG00000070985" 63.7
"1137" "ENSG00000071051" 44.54
"1138" "ENSG00000071054" 41.04
"1139" "ENSG00000071073" 40.01
"1140" "ENSG00000071082" 42.84
"1141" "ENSG00000071127" 54.98
"1142" "ENSG00000071189" 35.09
"1143" "ENSG00000071203" 39.32
"1144" "ENSG00000071205" 40.94
"1145" "ENSG00000071242" 46.48
"1146" "ENSG00000071243" 35.55
"1147" "ENSG00000071246" 54.83
"1148" "ENSG00000071282" 43.88
"1149" "ENSG00000071462" 54.07
"1150" "ENSG00000071537" 38.48
"1151" "ENSG00000071539" 50.49
"1152" "ENSG00000071553" 56.78
"1153" "ENSG00000071564" 59.57
"1154" "ENSG00000071575" 47.68
"1155" "ENSG00000071626" 58.75
"1156" "ENSG00000071655" 58.04
"1157" "ENSG00000071794" 35.95
"1158" "ENSG00000071859" 60.48
"1159" "ENSG00000071889" 55.32
"1160" "ENSG00000071894" 59.98
"1161" "ENSG00000071909" 40.21
"1162" "ENSG00000071967" 41.28
"1163" "ENSG00000071991" 32.3
"1164" "ENSG00000071994" 41.64
"1165" "ENSG00000072041" 34.54
"1166" "ENSG00000072042" 42.66
"1167" "ENSG00000072062" 53.35
"1168" "ENSG00000072071" 56.42
"1169" "ENSG00000072080" 41.71
"1170" "ENSG00000072110" 50.81
"1171" "ENSG00000072121" 43
"1172" "ENSG00000072133" 35.17
"1173" "ENSG00000072134" 48.72
"1174" "ENSG00000072135" 47.65
"1175" "ENSG00000072163" 56.36
"1176" "ENSG00000072182" 56.96
"1177" "ENSG00000072195" 57.68
"1178" "ENSG00000072201" 41.42
"1179" "ENSG00000072210" 44.22
"1180" "ENSG00000072274" 42.47
"1181" "ENSG00000072310" 58.04
"1182" "ENSG00000072315" 40.24
"1183" "ENSG00000072364" 40.42
"1184" "ENSG00000072401" 36.05
"1185" "ENSG00000072415" 37.63
"1186" "ENSG00000072422" 38.94
"1187" "ENSG00000072501" 45.54
"1188" "ENSG00000072506" 52.02
"1189" "ENSG00000072518" 49.65
"1190" "ENSG00000072571" 36.97
"1191" "ENSG00000072609" 48.69
"1192" "ENSG00000072657" 36.14
"1193" "ENSG00000072682" 49.39
"1194" "ENSG00000072694" 47.24
"1195" "ENSG00000072736" 41.53
"1196" "ENSG00000072756" 38.89
"1197" "ENSG00000072778" 58.5
"1198" "ENSG00000072786" 49.03
"1199" "ENSG00000072803" 39.72
"1200" "ENSG00000072818" 54.56
"1201" "ENSG00000072832" 48.98
"1202" "ENSG00000072840" 47.4
"1203" "ENSG00000072849" 41.38
"1204" "ENSG00000072858" 40.79
"1205" "ENSG00000072864" 48.54
"1206" "ENSG00000072952" 45.65
"1207" "ENSG00000072954" 49.93
"1208" "ENSG00000072958" 51.59
"1209" "ENSG00000073008" 50.36
"1210" "ENSG00000073050" 50.94
"1211" "ENSG00000073060" 51.45
"1212" "ENSG00000073067" 66.81
"1213" "ENSG00000073111" 50.73
"1214" "ENSG00000073146" 47.64
"1215" "ENSG00000073150" 64.18
"1216" "ENSG00000073169" 55.78
"1217" "ENSG00000073282" 37.13
"1218" "ENSG00000073331" 40.45
"1219" "ENSG00000073350" 56.06
"1220" "ENSG00000073417" 41.8
"1221" "ENSG00000073464" 45.24
"1222" "ENSG00000073536" 52.13
"1223" "ENSG00000073578" 46.07
"1224" "ENSG00000073584" 37.72
"1225" "ENSG00000073598" 48.35
"1226" "ENSG00000073605" 48.85
"1227" "ENSG00000073614" 39.46
"1228" "ENSG00000073670" 59.28
"1229" "ENSG00000073711" 39.07
"1230" "ENSG00000073712" 39.3
"1231" "ENSG00000073734" 36.93
"1232" "ENSG00000073737" 39.63
"1233" "ENSG00000073754" 39.69
"1234" "ENSG00000073756" 34.86
"1235" "ENSG00000073792" 42.54
"1236" "ENSG00000073803" 40.07
"1237" "ENSG00000073849" 44.38
"1238" "ENSG00000073861" 53.22
"1239" "ENSG00000073905" 47.76
"1240" "ENSG00000073910" 38.87
"1241" "ENSG00000073921" 37.33
"1242" "ENSG00000073969" 38.62
"1243" "ENSG00000074047" 52.42
"1244" "ENSG00000074054" 41.05
"1245" "ENSG00000074071" 65.4
"1246" "ENSG00000074181" 54.88
"1247" "ENSG00000074201" 41.76
"1248" "ENSG00000074211" 51.48
"1249" "ENSG00000074219" 53.57
"1250" "ENSG00000074266" 37.1
"1251" "ENSG00000074276" 53.78
"1252" "ENSG00000074317" 56.95
"1253" "ENSG00000074319" 39.7
"1254" "ENSG00000074356" 44.57
"1255" "ENSG00000074370" 56.9
"1256" "ENSG00000074410" 48.45
"1257" "ENSG00000074416" 49.32
"1258" "ENSG00000074527" 40.1
"1259" "ENSG00000074582" 54.42
"1260" "ENSG00000074590" 45.97
"1261" "ENSG00000074603" 40.97
"1262" "ENSG00000074621" 44.73
"1263" "ENSG00000074657" 43.34
"1264" "ENSG00000074660" 58.07
"1265" "ENSG00000074695" 37.33
"1266" "ENSG00000074696" 42.55
"1267" "ENSG00000074706" 40.14
"1268" "ENSG00000074755" 44.49
"1269" "ENSG00000074800" 50.23
"1270" "ENSG00000074803" 38.11
"1271" "ENSG00000074842" 54.74
"1272" "ENSG00000074855" 62.67
"1273" "ENSG00000074935" 34.64
"1274" "ENSG00000074964" 54.36
"1275" "ENSG00000074966" 39.46
"1276" "ENSG00000075035" 46.99
"1277" "ENSG00000075043" 62.3
"1278" "ENSG00000075073" 51.99
"1279" "ENSG00000075089" 41
"1280" "ENSG00000075131" 44.05
"1281" "ENSG00000075142" 39.53
"1282" "ENSG00000075151" 39.36
"1283" "ENSG00000075188" 36.52
"1284" "ENSG00000075213" 34.35
"1285" "ENSG00000075218" 50.13
"1286" "ENSG00000075223" 35.82
"1287" "ENSG00000075234" 54.16
"1288" "ENSG00000075239" 42.49
"1289" "ENSG00000075240" 57.68
"1290" "ENSG00000075275" 53.93
"1291" "ENSG00000075290" 42.74
"1292" "ENSG00000075292" 38.16
"1293" "ENSG00000075303" 35.47
"1294" "ENSG00000075336" 42.31
"1295" "ENSG00000075340" 44.81
"1296" "ENSG00000075388" 55.49
"1297" "ENSG00000075391" 36.99
"1298" "ENSG00000075399" 59.54
"1299" "ENSG00000075407" 39.11
"1300" "ENSG00000075413" 42.15
"1301" "ENSG00000075415" 42.39
"1302" "ENSG00000075420" 39.76
"1303" "ENSG00000075426" 51.8
"1304" "ENSG00000075429" 47.17
"1305" "ENSG00000075461" 52.37
"1306" "ENSG00000075539" 36.94
"1307" "ENSG00000075568" 39.29
"1308" "ENSG00000075618" 59.62
"1309" "ENSG00000075624" 56.7
"1310" "ENSG00000075643" 42.76
"1311" "ENSG00000075651" 38.86
"1312" "ENSG00000075673" 49.26
"1313" "ENSG00000075702" 51.45
"1314" "ENSG00000075711" 36.59
"1315" "ENSG00000075785" 44.06
"1316" "ENSG00000075790" 37.42
"1317" "ENSG00000075826" 46.28
"1318" "ENSG00000075856" 42.65
"1319" "ENSG00000075884" 36.48
"1320" "ENSG00000075886" 52.09
"1321" "ENSG00000075891" 51.23
"1322" "ENSG00000075914" 46.87
"1323" "ENSG00000075945" 34.27
"1324" "ENSG00000075975" 45.18
"1325" "ENSG00000076003" 40.28
"1326" "ENSG00000076043" 39.61
"1327" "ENSG00000076053" 38.27
"1328" "ENSG00000076067" 44.02
"1329" "ENSG00000076108" 48.64
"1330" "ENSG00000076201" 51.53
"1331" "ENSG00000076242" 41.89
"1332" "ENSG00000076248" 47.32
"1333" "ENSG00000076258" 40.13
"1334" "ENSG00000076321" 38.33
"1335" "ENSG00000076344" 64.56
"1336" "ENSG00000076351" 52.64
"1337" "ENSG00000076356" 47.98
"1338" "ENSG00000076382" 46.5
"1339" "ENSG00000076513" 44
"1340" "ENSG00000076554" 41.15
"1341" "ENSG00000076555" 46.78
"1342" "ENSG00000076604" 59.64
"1343" "ENSG00000076641" 40.56
"1344" "ENSG00000076650" 45.71
"1345" "ENSG00000076662" 56.15
"1346" "ENSG00000076685" 40.09
"1347" "ENSG00000076706" 59.59
"1348" "ENSG00000076716" 41.25
"1349" "ENSG00000076770" 36.96
"1350" "ENSG00000076826" 58.66
"1351" "ENSG00000076864" 56.63
"1352" "ENSG00000076924" 60.82
"1353" "ENSG00000076928" 58.25
"1354" "ENSG00000076944" 61.17
"1355" "ENSG00000076984" 63.14
"1356" "ENSG00000077009" 57.79
"1357" "ENSG00000077044" 47.76
"1358" "ENSG00000077063" 38.77
"1359" "ENSG00000077080" 53.08
"1360" "ENSG00000077092" 40.14
"1361" "ENSG00000077097" 35.14
"1362" "ENSG00000077147" 37.03
"1363" "ENSG00000077150" 61.37
"1364" "ENSG00000077152" 40.71
"1365" "ENSG00000077157" 39.63
"1366" "ENSG00000077232" 36.39
"1367" "ENSG00000077235" 49.42
"1368" "ENSG00000077238" 49.92
"1369" "ENSG00000077254" 38.35
"1370" "ENSG00000077264" 39.22
"1371" "ENSG00000077274" 41.36
"1372" "ENSG00000077279" 39.48
"1373" "ENSG00000077312" 50.77
"1374" "ENSG00000077327" 38.39
"1375" "ENSG00000077348" 52.53
"1376" "ENSG00000077380" 36.49
"1377" "ENSG00000077420" 41.55
"1378" "ENSG00000077454" 60.36
"1379" "ENSG00000077458" 34.6
"1380" "ENSG00000077463" 57.91
"1381" "ENSG00000077498" 35.29
"1382" "ENSG00000077514" 41.72
"1383" "ENSG00000077522" 43.06
"1384" "ENSG00000077549" 49.21
"1385" "ENSG00000077585" 43.63
"1386" "ENSG00000077616" 34.98
"1387" "ENSG00000077684" 44.21
"1388" "ENSG00000077713" 45.34
"1389" "ENSG00000077721" 40.14
"1390" "ENSG00000077782" 50.55
"1391" "ENSG00000077800" 47.76
"1392" "ENSG00000077935" 39.89
"1393" "ENSG00000077942" 53.13
"1394" "ENSG00000077943" 40.02
"1395" "ENSG00000077984" 56.46
"1396" "ENSG00000078018" 35.9
"1397" "ENSG00000078043" 38.59
"1398" "ENSG00000078053" 39.15
"1399" "ENSG00000078061" 51.23
"1400" "ENSG00000078070" 41.62
"1401" "ENSG00000078081" 44.17
"1402" "ENSG00000078098" 36.7
"1403" "ENSG00000078114" 39.04
"1404" "ENSG00000078124" 38.74
"1405" "ENSG00000078140" 42.02
"1406" "ENSG00000078142" 35.33
"1407" "ENSG00000078177" 40.52
"1408" "ENSG00000078237" 41.93
"1409" "ENSG00000078246" 45
"1410" "ENSG00000078269" 49.67
"1411" "ENSG00000078295" 40.92
"1412" "ENSG00000078304" 44.63
"1413" "ENSG00000078319" 44.3
"1414" "ENSG00000078328" 41.37
"1415" "ENSG00000078369" 46.7
"1416" "ENSG00000078399" 55.23
"1417" "ENSG00000078401" 42.83
"1418" "ENSG00000078403" 39.77
"1419" "ENSG00000078487" 44.82
"1420" "ENSG00000078549" 51.89
"1421" "ENSG00000078579" 39.24
"1422" "ENSG00000078589" 38.44
"1423" "ENSG00000078596" 36.96
"1424" "ENSG00000078618" 39.35
"1425" "ENSG00000078668" 40.42
"1426" "ENSG00000078674" 36.54
"1427" "ENSG00000078687" 42.22
"1428" "ENSG00000078699" 42.36
"1429" "ENSG00000078725" 40.76
"1430" "ENSG00000078747" 40.53
"1431" "ENSG00000078795" 39.33
"1432" "ENSG00000078804" 55.18
"1433" "ENSG00000078808" 61.35
"1434" "ENSG00000078814" 57.86
"1435" "ENSG00000078898" 55
"1436" "ENSG00000078900" 59.52
"1437" "ENSG00000078902" 57.49
"1438" "ENSG00000078967" 45.79
"1439" "ENSG00000079101" 41.51
"1440" "ENSG00000079102" 38.11
"1441" "ENSG00000079112" 40.61
"1442" "ENSG00000079134" 37.31
"1443" "ENSG00000079150" 37.58
"1444" "ENSG00000079156" 39.34
"1445" "ENSG00000079215" 40.36
"1446" "ENSG00000079246" 39.46
"1447" "ENSG00000079257" 36.96
"1448" "ENSG00000079263" 41.29
"1449" "ENSG00000079277" 48.24
"1450" "ENSG00000079308" 52.38
"1451" "ENSG00000079313" 60.94
"1452" "ENSG00000079332" 40.56
"1453" "ENSG00000079335" 38.39
"1454" "ENSG00000079337" 54.34
"1455" "ENSG00000079385" 47.52
"1456" "ENSG00000079387" 38.62
"1457" "ENSG00000079393" 54.85
"1458" "ENSG00000079432" 61.52
"1459" "ENSG00000079435" 54.96
"1460" "ENSG00000079459" 44.36
"1461" "ENSG00000079462" 53.73
"1462" "ENSG00000079482" 39.75
"1463" "ENSG00000079557" 36.22
"1464" "ENSG00000079616" 50.19
"1465" "ENSG00000079689" 39.57
"1466" "ENSG00000079691" 39.54
"1467" "ENSG00000079739" 42.42
"1468" "ENSG00000079785" 39.49
"1469" "ENSG00000079805" 53.07
"1470" "ENSG00000079819" 38.6
"1471" "ENSG00000079841" 35.57
"1472" "ENSG00000079931" 37.08
"1473" "ENSG00000079950" 37.41
"1474" "ENSG00000079974" 50.05
"1475" "ENSG00000079999" 54.01
"1476" "ENSG00000080007" 40.88
"1477" "ENSG00000080031" 52.64
"1478" "ENSG00000080166" 39.86
"1479" "ENSG00000080189" 53.97
"1480" "ENSG00000080200" 37.11
"1481" "ENSG00000080224" 35.41
"1482" "ENSG00000080293" 46.84
"1483" "ENSG00000080298" 35
"1484" "ENSG00000080345" 38.04
"1485" "ENSG00000080371" 37.14
"1486" "ENSG00000080493" 37.54
"1487" "ENSG00000080503" 40.37
"1488" "ENSG00000080511" 50.99
"1489" "ENSG00000080546" 37.66
"1490" "ENSG00000080561" 40.1
"1491" "ENSG00000080572" 36.94
"1492" "ENSG00000080573" 52.34
