"ensembl_gene_id" "start_position" "end_position"
"636" "ENSG00000048162" 176383938 176388975
"637" "ENSG00000048342" 15469865 15601557
"638" "ENSG00000048392" 102204502 102239118
"639" "ENSG00000048405" 127346790 127431924
"640" "ENSG00000048462" 11965107 11968068
"641" "ENSG00000048471" 11976737 12574289
"642" "ENSG00000048540" 16548373 16610594
"643" "ENSG00000048544" 42206801 42217865
"644" "ENSG00000048545" 42155406 42180056
"645" "ENSG00000048649" 77659996 77821017
"646" "ENSG00000048707" 12230067 12512047
"647" "ENSG00000048740" 10798397 11336675
"648" "ENSG00000048828" 93451722 93566107
"649" "ENSG00000048991" 135531455 135725270
"650" "ENSG00000049089" 40300487 40317816
"651" "ENSG00000049130" 88492793 88580851
"652" "ENSG00000049167" 60873831 60945073
"653" "ENSG00000049192" 65148736 65481920
"654" "ENSG00000049239" 9234775 9271337
"655" "ENSG00000049245" 7771269 7781432
"656" "ENSG00000049246" 7784320 7845177
"657" "ENSG00000049247" 7843083 7853512
"658" "ENSG00000049249" 7915894 7943165
"659" "ENSG00000049283" 50532543 50543750
"660" "ENSG00000049323" 32946972 33399509
"661" "ENSG00000049449" 31812391 32105755
"662" "ENSG00000049540" 74027789 74069907
"663" "ENSG00000049541" 74231499 74254458
"664" "ENSG00000049618" 156777374 157210779
"665" "ENSG00000049656" 1317744 1345099
"666" "ENSG00000049759" 58044367 58401540
"667" "ENSG00000049768" 49250436 49264826
"668" "ENSG00000049769" 49269843 49301461
"669" "ENSG00000049860" 74640023 74722647
"670" "ENSG00000049883" 72320367 72368395
"671" "ENSG00000050030" 74732849 74925485
"672" "ENSG00000050130" 59484443 59505410
"673" "ENSG00000050165" 11963106 12009769
"674" "ENSG00000050327" 144355288 144380632
"675" "ENSG00000050344" 26152240 26187125
"676" "ENSG00000050393" 13786557 13814568
"677" "ENSG00000050405" 50175788 50283546
"678" "ENSG00000050426" 51047962 51060424
"679" "ENSG00000050438" 51391317 51515763
"680" "ENSG00000050555" 131009082 131094473
"681" "ENSG00000050628" 70852353 71047808
"682" "ENSG00000050730" 121131408 121227466
"683" "ENSG00000050748" 180233143 180292099
"684" "ENSG00000050767" 178237618 178590555
"685" "ENSG00000050820" 75228187 75268053
"686" "ENSG00000051009" 6211335 6234711
"687" "ENSG00000051108" 56932048 56944863
"688" "ENSG00000051128" 18929201 18941261
"689" "ENSG00000051180" 40694774 40732339
"690" "ENSG00000051341" 121431427 121546641
"691" "ENSG00000051382" 138652699 138834938
"692" "ENSG00000051523" 88643283 88651152
"693" "ENSG00000051596" 175917873 176034680
"694" "ENSG00000051620" 138403531 138422197
"695" "ENSG00000051825" 123152320 123244014
"696" "ENSG00000052126" 19129752 19376400
"697" "ENSG00000052344" 31131433 31135762
"698" "ENSG00000052723" 114769479 114780685
"699" "ENSG00000052749" 97356358 97426076
"700" "ENSG00000052795" 158769138 158908049
"701" "ENSG00000052802" 165327623 165343160
"702" "ENSG00000052841" 43358932 43494933
"703" "ENSG00000052850" 44260444 44310166
"704" "ENSG00000053108" 133196455 133612564
"705" "ENSG00000053254" 89124871 89619149
"706" "ENSG00000053328" 110245928 110358272
"707" "ENSG00000053371" 19303965 19312146
"708" "ENSG00000053372" 19251539 19260128
"709" "ENSG00000053438" 37521215 37523693
"710" "ENSG00000053501" 17215346 17219829
"711" "ENSG00000053524" 183178043 183428778
"712" "ENSG00000053702" 2825348 2835544
"713" "ENSG00000053747" 23689443 23955066
"714" "ENSG00000053770" 57268909 57298742
"715" "ENSG00000053900" 25377213 25418498
"716" "ENSG00000053918" 2444684 2849109
"717" "ENSG00000054116" 36136570 36156053
"718" "ENSG00000054118" 36224416 36305357
"719" "ENSG00000054148" 136848724 136851027
"720" "ENSG00000054179" 137048098 137054045
"721" "ENSG00000054219" 159803355 159904749
"722" "ENSG00000054267" 235131634 235328219
"723" "ENSG00000054277" 241590102 241677376
"724" "ENSG00000054282" 243256034 243500092
"725" "ENSG00000054356" 219289623 219309648
"726" "ENSG00000054392" 210328252 210676296
"727" "ENSG00000054523" 10210805 10381603
"728" "ENSG00000054598" 1609972 1613897
"729" "ENSG00000054611" 46762617 47175699
"730" "ENSG00000054654" 63852983 64226433
"731" "ENSG00000054690" 67533301 67589612
"732" "ENSG00000054793" 51596514 51768634
"733" "ENSG00000054796" 57329759 57343994
"734" "ENSG00000054803" 55997440 56005472
"735" "ENSG00000054938" 74696429 74731385
"736" "ENSG00000054965" 73400487 73598189
"737" "ENSG00000054967" 73376264 73397474
"738" "ENSG00000054983" 87837820 87993665
"739" "ENSG00000055044" 202265716 202303666
"740" "ENSG00000055070" 16352575 16398145
"741" "ENSG00000055118" 150944961 150978315
"742" "ENSG00000055130" 148697914 148801036
"743" "ENSG00000055147" 153990128 154038936
"744" "ENSG00000055163" 157266079 157395595
"745" "ENSG00000055208" 149218641 149411613
"746" "ENSG00000055211" 149566294 149591748
"747" "ENSG00000055332" 37099210 37157065
"748" "ENSG00000055483" 78787381 78841441
"749" "ENSG00000055609" 152134922 152436005
"750" "ENSG00000055732" 85018082 85048499
"751" "ENSG00000055813" 56184123 56386173
"752" "ENSG00000055917" 20248691 20352234
"753" "ENSG00000055950" 100969458 100987515
"754" "ENSG00000055957" 52777592 52792068
"755" "ENSG00000056050" 169729465 169757953
"756" "ENSG00000056097" 32354350 32444761
"757" "ENSG00000056277" 130202711 130268899
"758" "ENSG00000056291" 72031804 72148067
"759" "ENSG00000056487" 44881162 45009999
"760" "ENSG00000056558" 120902393 120929173
"761" "ENSG00000056586" 122844556 122905341
"762" "ENSG00000056736" 53846580 53865800
"763" "ENSG00000056972" 111556454 111606278
"764" "ENSG00000056998" 2828788 2882820
"765" "ENSG00000057019" 98795941 98901689
"766" "ENSG00000057149" 63655197 63661963
"767" "ENSG00000057252" 179293714 179358680
"768" "ENSG00000057294" 32790745 32896840
"769" "ENSG00000057468" 75796882 75913238
"770" "ENSG00000057593" 113105788 113120681
"771" "ENSG00000057608" 5765223 5842132
"772" "ENSG00000057657" 106086320 106109939
"773" "ENSG00000057663" 106045423 106325791
"774" "ENSG00000057704" 94567124 94650562
"775" "ENSG00000057757" 23778405 23788232
"776" "ENSG00000057935" 42494569 42756947
"777" "ENSG00000058056" 179652755 179789401
"778" "ENSG00000058063" 182793500 182921635
"779" "ENSG00000058085" 183186238 183244900
"780" "ENSG00000058091" 90466424 91210590
"781" "ENSG00000058262" 128051641 128071683
"782" "ENSG00000058272" 79773563 79935460
"783" "ENSG00000058335" 78959947 79090773
"784" "ENSG00000058404" 44217150 44334577
"785" "ENSG00000058453" 16740273 16972979
"786" "ENSG00000058600" 22297375 22335103
"787" "ENSG00000058668" 203626561 203744081
"788" "ENSG00000058673" 203795654 203854999
"789" "ENSG00000058729" 97160867 97183260
"790" "ENSG00000058799" 53851719 53889834
"791" "ENSG00000058804" 53765460 53838860
"792" "ENSG00000058866" 186105668 186362237
"793" "ENSG00000059122" 2911937 2951208
"794" "ENSG00000059145" 1363205 1414751
"795" "ENSG00000059377" 139777051 140020325
"796" "ENSG00000059378" 140023744 140063721
"797" "ENSG00000059573" 95605929 95656706
"798" "ENSG00000059588" 234391313 234479103
"799" "ENSG00000059691" 151670504 151761023
"800" "ENSG00000059728" 69897688 69942945
"801" "ENSG00000059758" 96278261 96400560
"802" "ENSG00000059769" 111631352 111654351
"803" "ENSG00000059804" 7919230 7936275
"804" "ENSG00000059915" 102402617 102421539
"805" "ENSG00000060069" 79679801 79756623
"806" "ENSG00000060138" 10699089 10723312
"807" "ENSG00000060140" 10618939 10674318
"808" "ENSG00000060237" 752593 911452
"809" "ENSG00000060339" 68721012 68792377
"810" "ENSG00000060491" 62804835 62814000
"811" "ENSG00000060558" 3136193 3163769
"812" "ENSG00000060566" 4153601 4173054
"813" "ENSG00000060642" 26787472 26798398
"814" "ENSG00000060656" 29236516 29326813
"815" "ENSG00000060688" 31259568 31296782
"816" "ENSG00000060709" 130396137 130517917
"817" "ENSG00000060718" 102876467 103108496
"818" "ENSG00000060749" 32893178 32993316
"819" "ENSG00000060762" 166364919 166383013
"820" "ENSG00000060971" 38103129 38137242
"821" "ENSG00000060982" 24810022 24949459
"822" "ENSG00000061273" 47782722 47833132
"823" "ENSG00000061337" 20246165 20303963
"824" "ENSG00000061455" 123089121 123194266
"825" "ENSG00000061492" 138083892 138092365
"826" "ENSG00000061656" 35615892 35621049
"827" "ENSG00000061676" 182909115 183038858
"828" "ENSG00000061794" 27710773 27756295
"829" "ENSG00000061918" 155758992 155807591
"830" "ENSG00000061936" 131711081 131799737
"831" "ENSG00000061938" 195863364 195911945
"832" "ENSG00000061987" 62466817 62600479
"833" "ENSG00000062038" 68636189 68722616
"834" "ENSG00000062096" 3041471 3112726
"835" "ENSG00000062194" 57173948 57264679
"836" "ENSG00000062282" 75759512 75801535
"837" "ENSG00000062370" 44326555 44367217
"838" "ENSG00000062485" 56271699 56300392
"839" "ENSG00000062524" 41503638 41513887
"840" "ENSG00000062598" 46366049 46432985
"841" "ENSG00000062650" 86435256 86521815
"842" "ENSG00000062716" 59707192 59842255
"843" "ENSG00000062725" 60443149 60526219
"844" "ENSG00000062822" 50384204 50418018
"845" "ENSG00000063015" 28954901 29006440
"846" "ENSG00000063046" 53006158 53042209
"847" "ENSG00000063127" 49289638 49325225
"848" "ENSG00000063169" 47608196 47703277
"849" "ENSG00000063176" 48619291 48630717
"850" "ENSG00000063177" 48615328 48619536
"851" "ENSG00000063180" 48637942 48646312
"852" "ENSG00000063241" 55452985 55462343
"853" "ENSG00000063244" 55654146 55674715
"854" "ENSG00000063245" 55675226 55709858
"855" "ENSG00000063322" 39391303 39400637
"856" "ENSG00000063438" 304176 438291
"857" "ENSG00000063515" 19148576 19150283
"858" "ENSG00000063587" 153334155 153360110
"859" "ENSG00000063601" 150692971 150765103
"860" "ENSG00000063660" 240435671 240468078
"861" "ENSG00000063761" 77800083 77935012
"862" "ENSG00000063854" 1795620 1827194
"863" "ENSG00000063978" 2462220 2625320
"864" "ENSG00000064012" 201233443 201287711
"865" "ENSG00000064042" 41359607 41700044
"866" "ENSG00000064102" 26905181 26938326
"867" "ENSG00000064115" 26973195 27014434
"868" "ENSG00000064195" 49990005 49995224
"869" "ENSG00000064199" 124673798 124697518
"870" "ENSG00000064201" 2301997 2318200
"871" "ENSG00000064205" 44714844 44728509
"872" "ENSG00000064218" 976964 991731
"873" "ENSG00000064225" 98732236 98821201
"874" "ENSG00000064270" 84368527 84464187
"875" "ENSG00000064300" 49495293 49515017
"876" "ENSG00000064309" 125955796 126063335
"877" "ENSG00000064313" 119730775 119832863
"878" "ENSG00000064393" 139561570 139777778
"879" "ENSG00000064419" 128954180 129055173
"880" "ENSG00000064490" 19192229 19201869
"881" "ENSG00000064545" 19119169 19138513
"882" "ENSG00000064547" 19623668 19628930
"883" "ENSG00000064601" 45890144 45898820
"884" "ENSG00000064607" 18990888 19034023
"885" "ENSG00000064651" 128083766 128189688
"886" "ENSG00000064652" 122843439 123029354
"887" "ENSG00000064655" 46894624 47188844
"888" "ENSG00000064666" 1026581 1039068
"889" "ENSG00000064687" 1040101 1065572
"890" "ENSG00000064692" 122311354 122464219
"891" "ENSG00000064703" 111755245 111768016
"892" "ENSG00000064726" 83016422 83067354
"893" "ENSG00000064763" 29149103 29340980
"894" "ENSG00000064787" 53936777 54070594
"895" "ENSG00000064835" 87259404 87276587
"896" "ENSG00000064886" 111200771 111243440
"897" "ENSG00000064932" 1107636 1174283
"898" "ENSG00000064933" 189784085 189877629
"899" "ENSG00000064961" 3572777 3579088
"900" "ENSG00000064989" 187343129 187448460
"901" "ENSG00000064995" 34877778 34888089
"902" "ENSG00000064999" 34889265 35091413
"903" "ENSG00000065000" 2100988 2164465
"904" "ENSG00000065029" 35258909 35295985
"905" "ENSG00000065054" 2025356 2039026
"906" "ENSG00000065057" 2039815 2047866
"907" "ENSG00000065060" 34792015 34883138
"908" "ENSG00000065135" 109548611 109618321
"909" "ENSG00000065150" 97953658 98024297
"910" "ENSG00000065154" 124397303 124418976
"911" "ENSG00000065183" 117929720 117966542
"912" "ENSG00000065243" 88684222 88836255
"913" "ENSG00000065268" 984271 998438
"914" "ENSG00000065308" 52497402 52576915
"915" "ENSG00000065320" 9021542 9244000
"916" "ENSG00000065325" 9822206 9892102
"917" "ENSG00000065328" 13161554 13211104
"918" "ENSG00000065357" 55927319 55954027
"919" "ENSG00000065361" 56079857 56103505
"920" "ENSG00000065371" 123968521 123992178
"921" "ENSG00000065413" 196967017 197311173
"922" "ENSG00000065427" 75627474 75648643
"923" "ENSG00000065457" 75596981 75623300
"924" "ENSG00000065485" 123067062 123225227
"925" "ENSG00000065491" 37257772 37332970
"926" "ENSG00000065518" 120596309 120602500
"927" "ENSG00000065526" 15847864 15940460
"928" "ENSG00000065534" 123610049 123884331
"929" "ENSG00000065548" 186486156 186509363
"930" "ENSG00000065559" 12020824 12143830
"931" "ENSG00000065600" 212363931 212414901
"932" "ENSG00000065609" 83552880 83709691
"933" "ENSG00000065613" 103967201 104029233
"934" "ENSG00000065615" 83859643 83967424
"935" "ENSG00000065618" 104031286 104086002
"936" "ENSG00000065621" 104268873 104304945
"937" "ENSG00000065665" 12129637 12169961
"938" "ENSG00000065675" 6427143 6580301
"939" "ENSG00000065717" 2997638 3047635
"940" "ENSG00000065802" 238426742 238452250
"941" "ENSG00000065809" 14518557 14774897
"942" "ENSG00000065833" 83210389 83431071
"943" "ENSG00000065882" 37891087 38139175
"944" "ENSG00000065883" 39950037 40097134
"945" "ENSG00000065911" 74198562 74217565
"946" "ENSG00000065923" 46599252 46759172
"947" "ENSG00000065970" 8032703 8055503
"948" "ENSG00000065978" 42682427 42702349
"949" "ENSG00000065989" 10416773 10469631
"950" "ENSG00000066027" 212285537 212361863
"951" "ENSG00000066032" 79185231 80648861
"952" "ENSG00000066044" 7958579 8005659
"953" "ENSG00000066056" 43300993 43323108
"954" "ENSG00000066084" 50504985 50748667
"955" "ENSG00000066117" 50084972 50100712
"956" "ENSG00000066135" 43650158 43705515
"957" "ENSG00000066136" 40691648 40771603
"958" "ENSG00000066185" 42430329 42456267
"959" "ENSG00000066230" 473310 524332
"960" "ENSG00000066248" 232878686 233013272
"961" "ENSG00000066279" 197084128 197146694
"962" "ENSG00000066294" 160541095 160579516
"963" "ENSG00000066322" 43363397 43368074
"964" "ENSG00000066336" 47354860 47378576
"965" "ENSG00000066379" 30058899 30064909
"966" "ENSG00000066382" 30384493 30586872
"967" "ENSG00000066405" 137998735 138033655
"968" "ENSG00000066422" 101648889 101677495
"969" "ENSG00000066427" 92038652 92106621
"970" "ENSG00000066455" 92794231 92839963
"971" "ENSG00000066468" 121478334 121598458
"972" "ENSG00000066557" 70144805 70205620
"973" "ENSG00000066583" 129094751 129114028
"974" "ENSG00000066629" 99737693 99942060
"975" "ENSG00000066651" 125986430 126039276
"976" "ENSG00000066654" 20702816 20742084
"977" "ENSG00000066697" 100427156 100451711
"978" "ENSG00000066735" 104138723 104180894
"979" "ENSG00000066739" 96279202 96363870
"980" "ENSG00000066777" 67173511 67343677
"981" "ENSG00000066813" 20536226 20576427
"982" "ENSG00000066827" 134477788 134713049
"983" "ENSG00000066855" 65644734 65771261
"984" "ENSG00000066923" 100177563 100221488
"985" "ENSG00000066926" 57548283 57586772
"986" "ENSG00000066933" 71822289 72118577
"987" "ENSG00000067048" 12904108 12920478
"988" "ENSG00000067057" 3066333 3137712
"989" "ENSG00000067064" 1039908 1049170
"990" "ENSG00000067066" 230415942 230544090
"991" "ENSG00000067082" 3775996 3785281
"992" "ENSG00000067113" 55424854 55535050
"993" "ENSG00000067141" 73051710 73305206
"994" "ENSG00000067167" 70573442 70608387
"995" "ENSG00000067177" 72578814 72714319
"996" "ENSG00000067182" 6328757 6342114
"997" "ENSG00000067191" 39173456 39197703
"998" "ENSG00000067208" 92508696 92792404
"999" "ENSG00000067221" 73978923 73994622
"1000" "ENSG00000067225" 72199029 72231822
"1001" "ENSG00000067248" 55256245 55307722
"1002" "ENSG00000067334" 93866283 93879918
"1003" "ENSG00000067365" 8621683 8649654
"1004" "ENSG00000067369" 43403061 43510728
"1005" "ENSG00000067445" 54920462 54931431
"1006" "ENSG00000067533" 218285287 218337983
"1007" "ENSG00000067560" 49359145 49412998
"1008" "ENSG00000067596" 43483865 43544463
"1009" "ENSG00000067601" 67295608 67302907
"1010" "ENSG00000067606" 2050470 2185395
"1011" "ENSG00000067646" 2935281 2982506
"1012" "ENSG00000067704" 220094102 220148041
"1013" "ENSG00000067715" 78863993 79452008
"1014" "ENSG00000067798" 77324641 78213008
"1015" "ENSG00000067829" 153785766 153794523
"1016" "ENSG00000067836" 4796968 4802950
"1017" "ENSG00000067840" 153802166 153830565
"1018" "ENSG00000067842" 153517676 153582939
"1019" "ENSG00000067900" 20946906 21111851
"1020" "ENSG00000067955" 67029116 67101058
"1021" "ENSG00000067992" 24465221 24539837
"1022" "ENSG00000068001" 50317790 50322906
"1023" "ENSG00000068024" 239048168 239401654
"1024" "ENSG00000068028" 50329782 50340980
"1025" "ENSG00000068078" 1793307 1808872
"1026" "ENSG00000068079" 43006725 43014456
"1027" "ENSG00000068097" 60043194 60078931
"1028" "ENSG00000068120" 42561467 42566277
"1029" "ENSG00000068137" 42667914 42676994
"1030" "ENSG00000068305" 99565417 99716466
"1031" "ENSG00000068308" 48922028 48958386
"1032" "ENSG00000068323" 49028726 49043486
"1033" "ENSG00000068354" 48539457 48562609
"1034" "ENSG00000068366" 109624244 109733403
"1035" "ENSG00000068383" 132537820 132783480
"1036" "ENSG00000068394" 49113389 49123801
"1037" "ENSG00000068400" 48973720 49002264
"1038" "ENSG00000068438" 48476021 48486364
"1039" "ENSG00000068489" 59155499 59204705
"1040" "ENSG00000068615" 86213993 86338083
"1041" "ENSG00000068650" 112690329 112887168
"1042" "ENSG00000068654" 86020216 86106155
"1043" "ENSG00000068697" 20032650 20052028
"1044" "ENSG00000068724" 46916157 47076137
"1045" "ENSG00000068745" 48688003 48740353
"1046" "ENSG00000068781" 48529925 48776517
"1047" "ENSG00000068784" 45388680 45612165
"1048" "ENSG00000068796" 62306162 62537249
"1049" "ENSG00000068831" 64726911 64745456
"1050" "ENSG00000068878" 53864067 53970840
"1051" "ENSG00000068885" 160256986 160399880
"1052" "ENSG00000068903" 38878555 38899862
"1053" "ENSG00000068912" 53787044 53818819
"1054" "ENSG00000068971" 64917553 64934473
"1055" "ENSG00000068976" 64746389 64760297
"1056" "ENSG00000068985" 49687450 49695993
"1057" "ENSG00000069011" 135027735 135034813
"1058" "ENSG00000069018" 136213320 136365537
"1059" "ENSG00000069020" 66596361 67169595
"1060" "ENSG00000069122" 46852512 46954943
"1061" "ENSG00000069188" 73334384 73644089
"1062" "ENSG00000069206" 24440930 24526970
"1063" "ENSG00000069248" 229440260 229508341
"1064" "ENSG00000069275" 205712819 205750276
"1065" "ENSG00000069329" 46656132 46689518
